user_id,order_id,order_date,amount
LF-17185,CA-2015-110030,2015-06-12,23.976
ON-18715,CA-2015-121286,2015-04-11,8.376
ON-18715,CA-2015-121286,2015-04-11,58.24
DF-13135,CA-2015-153479,2015-04-10,14.45
DF-13135,CA-2015-153479,2015-04-10,95.648
EP-13915,CA-2018-149888,2018-07-11,359.97
EP-13915,CA-2018-149888,2018-07-11,350.352
EH-13945,CA-2015-107594,2015-02-07,73.98
EH-13945,CA-2015-107594,2015-02-07,5.58
MS-17530,CA-2015-149244,2015-04-11,35.34
FM-14380,CA-2018-163321,2018-07-08,79.992
KT-16480,CA-2015-155887,2015-12-05,700.056
RH-19555,CA-2016-110247,2016-04-12,8.226
CS-11950,US-2015-141257,2015-08-06,585.552
TM-21010,CA-2015-154669,2015-08-08,423.28
ES-14020,CA-2017-127775,2017-11-06,239.97
JP-16135,CA-2017-146171,2017-11-03,76.92
JP-16135,CA-2017-146171,2017-11-03,481.32
NK-18490,CA-2018-126536,2018-12-10,0.99
NK-18490,CA-2018-126536,2018-12-10,101.84
MO-17950,US-2016-122140,2016-02-04,32.192
MO-17950,US-2016-122140,2016-02-04,50.12
MO-17950,US-2016-122140,2016-02-04,47.976
JJ-15445,CA-2017-163986,2017-03-09,54.5
BT-11680,CA-2018-158967,2018-10-12,19.104
ML-17755,CA-2018-143455,2018-11-11,10.368
TC-21295,CA-2018-167668,2018-06-05,59.2
LD-17005,CA-2017-139878,2017-11-11,257.98
AS-10285,US-2017-106677,2017-05-11,23.988
MP-17965,CA-2017-116974,2017-09-10,23.976
MD-17860,US-2015-117744,2015-02-12,58.36
MD-17860,US-2015-117744,2015-02-12,16.464
MD-17860,US-2015-117744,2015-02-12,39.96
KN-16450,CA-2015-154599,2015-12-04,1075.088
KN-16450,CA-2015-154599,2015-12-04,438.368
KN-16450,CA-2015-154599,2015-12-04,18.088
KN-16450,CA-2015-154599,2015-12-04,308.499
GA-14725,US-2016-110163,2016-01-11,7.88
DL-13330,CA-2018-143329,2018-03-11,41.37
CS-12505,CA-2016-159380,2016-12-05,12.84
CS-12505,CA-2016-159380,2016-12-05,25.68
CC-12145,CA-2016-122623,2016-07-09,47.516
DR-12940,CA-2016-104626,2016-01-09,114.6
DR-12940,CA-2016-104626,2016-01-09,60.74
DR-12940,CA-2016-104626,2016-01-09,124.36
DR-12940,CA-2016-104626,2016-01-09,1088.76
DM-13015,CA-2017-160500,2017-05-05,6.72
DM-13015,CA-2017-160500,2017-05-05,298.776
ND-18370,CA-2015-148915,2015-01-11,443.92
ND-18370,CA-2015-148915,2015-01-11,155.976
GA-14725,CA-2018-110842,2018-11-11,10.89
GA-14725,CA-2018-110842,2018-11-11,19.44
GA-14725,CA-2018-110842,2018-11-11,121.6
TC-21295,CA-2017-147368,2017-09-06,695.7
JB-15400,US-2016-104185,2016-03-09,120.33
SN-20560,CA-2018-152093,2018-10-09,762.594
DM-13345,CA-2018-157854,2018-08-04,56.28
DM-13345,CA-2018-157854,2018-08-04,2690.97
KC-16255,US-2017-128293,2017-02-06,64.784
RH-19495,CA-2018-106537,2018-12-08,20.736
AF-10885,CA-2017-115588,2017-10-11,14.72
AF-10885,CA-2017-115588,2017-10-11,38.976
LC-16885,CA-2018-143861,2018-12-06,17.088
BK-11260,CA-2017-130799,2017-11-11,6.96
KH-16630,CA-2018-164049,2018-02-11,23.85
EB-13975,US-2017-164630,2017-04-01,959.968
PG-18895,CA-2016-166464,2016-12-09,479.984
PG-18895,CA-2016-166464,2016-12-09,12.6
DB-12910,CA-2018-124898,2018-11-09,184.66
CR-12730,CA-2017-164035,2017-12-06,23.12
DL-12925,CA-2018-121615,2018-03-11,8.56
DL-12925,CA-2018-121615,2018-03-11,52.4
DL-12925,CA-2018-121615,2018-03-11,14.94
VD-21670,CA-2016-118444,2016-05-11,387.136
DL-12925,CA-2016-134747,2016-12-10,135.72
DL-12925,CA-2016-134747,2016-12-10,12.56
DL-12925,CA-2016-134747,2016-12-10,263.96
JM-16195,CA-2015-157721,2015-02-09,19.9
JM-16195,CA-2015-157721,2015-02-09,70.71
BP-11155,CA-2018-128629,2018-10-07,18.84
CT-11995,CA-2018-158106,2018-04-06,8.64
TT-21220,CA-2016-168564,2016-08-08,6.608
TT-21220,CA-2016-168564,2016-08-08,7.28
TT-21220,CA-2016-168564,2016-08-08,144.784
GT-14710,US-2017-169040,2017-06-12,156.792
GT-14710,US-2017-169040,2017-06-12,431.976
GT-14710,US-2017-169040,2017-06-12,35.89
GT-14710,US-2017-169040,2017-06-12,47.208
GT-14710,US-2017-169040,2017-06-12,248.08
GT-14710,US-2017-169040,2017-06-12,189.7
GT-14710,US-2017-169040,2017-06-12,59.808
LH-17020,CA-2017-166443,2017-04-11,38.29
EM-14140,CA-2018-134915,2018-12-11,41.6
EM-14140,CA-2018-134915,2018-12-11,23.12
EM-14140,CA-2018-134915,2018-12-11,113.888
EM-14140,CA-2018-134915,2018-12-11,113.568
EM-14140,CA-2018-134915,2018-12-11,7.92
EM-14140,CA-2018-134915,2018-12-11,671.984
SH-20395,CA-2018-168900,2018-04-05,2.313
JF-15565,CA-2018-167941,2018-06-11,499.584
JF-15565,CA-2018-167941,2018-06-11,31.104
JF-15565,CA-2018-167941,2018-06-11,13.272
JF-15565,CA-2018-167941,2018-06-11,28.272
JF-15565,CA-2018-167941,2018-06-11,259.136
AG-10675,CA-2016-137512,2016-07-05,244.006
AG-10675,CA-2016-137512,2016-07-05,15.936
DV-13045,CA-2018-139773,2018-04-12,188.552
HL-15040,CA-2018-134607,2018-03-10,22.58
GB-14575,CA-2016-139850,2016-12-06,20.736
GB-14575,CA-2016-139850,2016-12-06,43.296
CL-12565,CA-2015-131310,2015-12-07,123.136
CL-12565,CA-2015-131310,2015-12-07,11.264
RC-19960,US-2015-112872,2015-06-12,53.424
RC-19960,US-2015-112872,2015-06-12,275.49
TT-21265,CA-2017-134376,2017-02-10,61.44
MJ-17740,CA-2018-147291,2018-11-03,895.92
AT-10735,CA-2017-112893,2017-09-09,55.36
VP-21730,CA-2016-130610,2016-05-07,19.0
MG-17875,CA-2017-131499,2017-08-09,207.48
JG-15160,CA-2017-124772,2017-05-12,191.82
SC-20095,CA-2016-123568,2016-08-11,5.04
SC-20095,CA-2016-123568,2016-08-11,92.94
SC-20095,CA-2016-123568,2016-08-11,66.69
SC-20095,CA-2016-123568,2016-08-11,91.68
AC-10450,CA-2016-164441,2016-08-11,52.272
AC-10450,CA-2016-164441,2016-08-11,17.94
BD-11605,US-2016-123960,2016-11-06,53.7
BD-11605,US-2016-123960,2016-11-06,36.26
BD-11605,US-2016-123960,2016-11-06,56.3
BD-11605,US-2016-123960,2016-11-06,32.4
BD-11605,US-2016-123960,2016-11-06,29.16
AS-10045,CA-2018-101749,2018-03-10,171.288
ZD-21925,US-2017-147991,2017-05-05,16.72
KF-16285,CA-2018-149559,2018-11-09,12.96
KF-16285,CA-2018-149559,2018-11-09,22.18
KF-16285,CA-2018-149559,2018-11-09,2054.272
CC-12430,CA-2018-125290,2018-06-11,13.9
CC-12430,CA-2018-125290,2018-06-11,26.38
TC-21475,CA-2018-121419,2018-02-04,411.8
TC-21475,CA-2018-121419,2018-02-04,360.0
NZ-18565,US-2018-148054,2018-06-10,41.96
NZ-18565,US-2018-148054,2018-06-10,227.84
NZ-18565,US-2018-148054,2018-06-10,37.94
SW-20350,CA-2017-128517,2017-09-04,517.9
SW-20350,CA-2017-128517,2017-09-04,5.28
DM-13345,CA-2017-144554,2017-07-11,119.976
RE-19450,CA-2018-127621,2018-03-03,26.88
LR-16915,CA-2017-125206,2017-03-01,114.46
BS-11755,CA-2016-126137,2016-03-10,120.666
KB-16405,CA-2018-101182,2018-04-09,12.96
KB-16405,CA-2018-101182,2018-04-09,43.176
TP-21415,CA-2018-118773,2018-09-02,252.784
TP-21415,CA-2018-118773,2018-09-02,127.984
TP-21415,CA-2018-118773,2018-09-02,3.984
TP-21415,CA-2018-118773,2018-09-02,12.992
BH-11710,CA-2017-112123,2017-03-03,447.86
BH-11710,CA-2017-112123,2017-03-03,479.95
BH-11710,CA-2017-112123,2017-03-03,166.44
JP-16135,CA-2017-124562,2017-08-12,12.957
FG-14260,CA-2018-127460,2018-10-07,298.464
JE-15610,CA-2016-121720,2016-11-06,1123.92
JE-15610,CA-2016-121720,2016-11-06,249.584
JE-15610,CA-2016-121720,2016-11-06,48.672
JE-15610,CA-2016-121720,2016-11-06,60.768
JE-15610,CA-2016-121720,2016-11-06,78.6
JE-15610,CA-2016-121720,2016-11-06,3.768
JE-15610,CA-2016-121720,2016-11-06,1036.624
JE-15610,CA-2016-121720,2016-11-06,563.808
EB-14110,CA-2018-149895,2018-08-09,258.528
BP-11155,CA-2018-147564,2018-02-10,49.12
LS-16975,CA-2018-164168,2018-12-11,30.56
LS-16975,CA-2018-164168,2018-12-11,77.952
LS-16975,CA-2018-164168,2018-12-11,67.992
LS-16975,CA-2018-164168,2018-12-11,12.224
LS-16975,CA-2018-164168,2018-12-11,44.784
LS-16975,CA-2018-164168,2018-12-11,22.848
CY-12745,US-2015-122959,2015-12-12,210.392
AR-10825,US-2017-148110,2017-05-09,347.802
CS-11845,CA-2018-131828,2018-11-02,963.136
CS-11845,CA-2018-131828,2018-11-02,88.776
RD-19810,CA-2017-120558,2017-07-06,32.4
GH-14410,CA-2015-128986,2015-03-08,93.024
PT-19090,US-2015-150924,2015-12-09,5.18
EP-13915,CA-2018-157483,2018-11-11,181.86
SH-20395,CA-2018-122280,2018-10-09,18.76
SM-20950,CA-2018-105235,2018-05-12,20.94
SM-20950,CA-2018-105235,2018-05-12,58.68
SM-20950,CA-2018-105235,2018-05-12,254.9
BM-11650,CA-2018-152912,2018-09-11,9.64
BM-11650,CA-2018-152912,2018-09-11,826.62
BM-11650,CA-2018-152912,2018-09-11,1633.14
BM-11650,CA-2018-152912,2018-09-11,544.38
TC-20980,CA-2015-123498,2015-07-11,26.046
TC-20980,CA-2015-123498,2015-07-11,74.352
KB-16585,CA-2018-159352,2018-12-03,69.93
RW-19630,CA-2018-123981,2018-02-10,65.99
ML-18040,CA-2018-158953,2018-04-06,6.37
JL-15130,CA-2015-165428,2015-01-09,3.648
JL-15130,CA-2015-165428,2015-01-09,31.104
CM-12655,CA-2017-169026,2017-08-08,23.34
EH-13945,CA-2016-149384,2016-10-07,3.366
TB-21280,CA-2015-131527,2015-01-12,95.968
RD-19900,CA-2015-158372,2015-10-11,601.536
RD-19900,CA-2015-158372,2015-10-11,10.99
RD-19900,CA-2015-158372,2015-10-11,39.88
RD-19900,CA-2015-158372,2015-10-11,62.24
RD-19900,CA-2015-158372,2015-10-11,53.2
RD-19900,CA-2015-158372,2015-10-11,39.84
LA-16780,CA-2017-108882,2017-09-01,349.95
LA-16780,CA-2017-108882,2017-09-01,377.928
VG-21790,CA-2018-150189,2018-08-07,75.18
FH-14275,CA-2018-104640,2018-10-11,931.176
FH-14275,CA-2018-104640,2018-10-11,430.88
JP-15460,US-2016-137008,2016-02-10,94.85
JP-15460,US-2016-137008,2016-02-10,51.12
JP-15460,US-2016-137008,2016-02-10,90.0
ES-14080,CA-2015-108189,2015-02-10,9.408
ES-14080,CA-2015-108189,2015-02-10,4.672
ES-14080,CA-2015-108189,2015-02-10,318.4
ES-14080,CA-2015-108189,2015-02-10,12.768
ES-14080,CA-2015-108189,2015-02-10,15.36
ES-14080,CA-2015-108189,2015-02-10,230.376
ES-14080,CA-2015-108189,2015-02-10,7.16
KL-16645,CA-2015-154641,2015-11-08,375.34
BN-11515,CA-2018-131625,2018-01-09,114.9
CC-12475,CA-2017-146836,2017-02-05,44.94
CC-12475,CA-2017-146836,2017-02-05,45.576
CK-12760,US-2017-140809,2017-01-02,56.45
SJ-20215,CA-2018-113355,2018-01-12,219.8
SJ-20215,CA-2018-113355,2018-01-12,317.058
BP-11185,US-2018-140907,2018-10-12,49.08
BP-11185,US-2018-140907,2018-10-12,324.9
BP-11185,US-2018-140907,2018-10-12,18.24
CC-12220,CA-2017-155474,2017-08-07,107.984
CC-12220,CA-2017-155474,2017-08-07,19.296
RA-19885,CA-2016-155453,2016-09-08,4.608
DK-12835,US-2017-161844,2017-09-12,79.974
DK-12835,US-2017-161844,2017-09-12,2.946
RF-19345,CA-2017-122518,2017-04-03,10.08
JF-15565,US-2015-126571,2015-11-10,281.904
JF-15565,US-2015-126571,2015-11-10,201.432
SJ-20215,CA-2016-146038,2016-09-02,203.92
PS-19045,CA-2018-133865,2018-08-05,3359.952
KM-16225,CA-2018-116358,2018-02-11,18.24
KM-16225,CA-2018-116358,2018-02-11,27.78
GM-14695,CA-2015-102988,2015-05-04,22.96
GM-14695,CA-2015-102988,2015-05-04,28.99
GM-14695,CA-2015-102988,2015-05-04,12.96
GM-14695,CA-2015-102988,2015-05-04,22.96
GM-14695,CA-2015-102988,2015-05-04,4164.05
AF-10885,CA-2015-103702,2015-12-09,63.924
CM-12655,CA-2018-113418,2018-01-10,1704.89
GT-14635,CA-2016-144386,2016-05-11,25.344
EB-13750,CA-2018-161739,2018-10-11,341.96
SC-20725,CA-2016-165057,2016-11-09,181.35
SC-20725,CA-2016-165057,2016-11-09,8.64
KD-16270,CA-2015-165309,2015-11-11,896.99
KD-16270,CA-2015-165309,2015-11-11,1.234
KD-16270,CA-2015-165309,2015-11-11,67.56
KD-16270,CA-2015-165309,2015-11-11,21.72
KD-16270,CA-2015-165309,2015-11-11,262.336
KD-16270,CA-2015-165309,2015-11-11,148.48
KD-16270,CA-2015-165309,2015-11-11,241.176
AH-10195,CA-2018-154732,2018-05-11,16.03
NF-18595,CA-2018-100335,2018-07-09,73.008
AF-10870,CA-2017-139234,2017-06-05,3.208
AF-10870,CA-2017-139234,2017-06-05,26.176
TC-21535,US-2016-142020,2016-04-06,30.44
TC-21535,US-2016-142020,2016-04-06,35.28
BM-11650,CA-2015-165379,2015-09-07,10.368
BM-11650,CA-2015-165379,2015-09-07,14.352
SO-20335,CA-2016-161718,2016-04-12,28.44
SO-20335,CA-2016-161718,2016-04-12,364.41
SO-20335,CA-2016-161718,2016-04-12,39.96
SO-20335,CA-2016-161718,2016-04-12,361.764
CS-12490,CA-2017-100671,2017-01-11,111.672
MS-17365,CA-2016-130659,2016-04-12,17.94
MS-17365,CA-2016-130659,2016-04-12,384.174
MS-17365,CA-2016-130659,2016-04-12,1799.75
Dp-13240,CA-2018-148404,2018-07-10,580.672
Dp-13240,CA-2018-148404,2018-07-10,18.936
Dp-13240,CA-2018-148404,2018-07-10,222.384
Dp-13240,CA-2018-148404,2018-07-10,50.454
Dp-13240,CA-2018-148404,2018-07-10,154.764
MG-17650,CA-2015-166471,2015-09-08,1091.168
MG-17650,CA-2015-166471,2015-09-08,219.168
CL-11890,US-2018-131583,2018-10-06,40.032
KF-16285,US-2018-148362,2018-01-07,443.92
KF-16285,US-2018-148362,2018-01-07,169.99
KF-16285,US-2018-148362,2018-01-07,25.92
LA-16780,CA-2016-129700,2016-04-05,22.288
SS-20590,CA-2017-116540,2017-02-09,1.81
SS-20590,CA-2017-116540,2017-02-09,8.26
CC-12430,CA-2016-150791,2016-06-09,271.764
SZ-20035,US-2018-111024,2018-03-07,32.896
SZ-20035,US-2018-111024,2018-03-07,215.148
SZ-20035,US-2018-111024,2018-03-07,30.96
LF-17185,CA-2018-148264,2018-08-12,29.79
LF-17185,CA-2018-148264,2018-08-12,128.9
LF-17185,CA-2018-148264,2018-08-12,60.12
AB-10165,CA-2018-131212,2018-05-12,24.816
AB-10165,CA-2018-131212,2018-05-12,14.976
KA-16525,CA-2015-158337,2015-11-03,108.92
LE-16810,CA-2016-131779,2016-12-06,29.9
AH-10690,CA-2017-158869,2017-06-08,70.88
KN-16705,CA-2018-102554,2018-11-06,3.76
TB-21250,CA-2017-162614,2017-07-10,27.264
DP-13390,CA-2015-168592,2015-08-09,56.65
DP-13390,CA-2015-168592,2015-08-09,14.97
DP-13390,CA-2015-168592,2015-08-09,4.02
ST-20530,CA-2016-153325,2016-01-03,58.72
EB-13870,CA-2016-153626,2016-09-07,5.16
EM-13825,CA-2018-114258,2018-05-11,492.768
ND-18370,CA-2018-128699,2018-03-12,47.992
EH-13765,US-2016-147242,2016-10-09,61.96
EH-13765,US-2016-147242,2016-10-09,361.96
EH-13765,US-2016-147242,2016-10-09,278.82
MH-17455,CA-2016-100888,2016-06-04,47.952
CL-11890,US-2017-150035,2017-01-12,16.74
SF-20965,CA-2018-122644,2018-12-11,10.848
SF-20965,CA-2018-122644,2018-12-11,18.544
EP-13915,CA-2018-111815,2018-03-03,180.98
EP-13915,CA-2018-111815,2018-03-03,99.98
SP-20620,CA-2017-131289,2017-08-12,8.56
SP-20620,CA-2017-131289,2017-08-12,45.36
SP-20620,CA-2017-131289,2017-08-12,1421.664
PJ-19015,CA-2015-124023,2015-07-04,8.96
MG-17875,CA-2018-120705,2018-05-09,147.184
RH-19600,CA-2016-157322,2016-02-07,408.422
RH-19600,CA-2016-157322,2016-02-07,382.116
RH-19600,CA-2016-157322,2016-02-07,68.6
RH-19600,CA-2016-157322,2016-02-07,435.504
RH-19600,CA-2016-157322,2016-02-07,11.168
CA-12055,CA-2017-107328,2017-08-08,513.024
CA-12055,CA-2017-107328,2017-08-08,487.92
CA-12055,CA-2017-107328,2017-08-08,15.24
RD-19930,CA-2018-125115,2018-10-04,10.368
RD-19930,CA-2018-125115,2018-10-04,95.736
HW-14935,CA-2018-140326,2018-04-09,825.174
HW-14935,CA-2018-140326,2018-04-09,17.76
HW-14935,CA-2018-140326,2018-04-09,6.912
HA-14920,US-2017-113649,2017-09-08,30.816
HA-14920,US-2017-113649,2017-09-08,44.784
HA-14920,US-2017-113649,2017-09-08,569.536
DM-12955,CA-2016-168767,2016-10-04,12.832
ML-17395,CA-2017-137673,2017-05-09,116.0
SU-20665,CA-2018-148922,2018-10-12,599.97
SU-20665,CA-2018-148922,2018-10-12,38.97
SU-20665,CA-2018-148922,2018-10-12,45.84
SB-20290,CA-2015-158771,2015-09-05,83.25
SB-20290,CA-2015-158771,2015-09-05,9.45
SB-20290,CA-2015-158771,2015-09-05,20.65
SB-20290,CA-2015-158771,2015-09-05,45.36
CC-12550,CA-2018-118542,2018-01-12,45.36
CC-12550,CA-2018-118542,2018-01-12,10.128
TS-21505,CA-2018-152737,2018-07-11,21.792
TS-21505,CA-2018-152737,2018-07-11,439.8
MD-17350,CA-2018-109757,2018-04-09,8.256
MD-17350,CA-2018-109757,2018-04-09,25.56
MD-17350,CA-2018-109757,2018-04-09,4.368
MD-17350,CA-2018-109757,2018-04-09,11.52
GT-14755,CA-2017-130029,2017-03-07,12.96
GT-14755,CA-2017-130029,2017-03-07,3.96
RD-19660,CA-2018-103877,2018-07-09,1577.94
DB-12910,CA-2017-137176,2017-09-09,15.008
JK-15640,CA-2018-168109,2018-03-07,59.98
JK-15640,CA-2018-168109,2018-03-07,2395.2
JK-15640,CA-2018-168109,2018-03-07,1687.8
JK-15640,CA-2018-168109,2018-03-07,7.992
JW-15955,CA-2018-117023,2018-07-08,11.68
JW-15955,CA-2018-117023,2018-07-08,104.8
FM-14290,CA-2017-103163,2017-07-06,4.784
FM-14290,CA-2017-103163,2017-07-06,4.73
DK-13090,CA-2018-117807,2018-01-10,104.85
KD-16495,CA-2016-121650,2016-10-12,3.9
KD-16495,CA-2016-121650,2016-10-12,801.96
KD-16495,CA-2016-121650,2016-10-12,191.96
KD-16495,CA-2016-121650,2016-10-12,2.61
AG-10300,CA-2018-161823,2018-03-09,5.96
JG-15160,CA-2017-108434,2017-05-12,465.18
NZ-18565,CA-2017-164154,2017-11-09,22.428
NZ-18565,CA-2017-164154,2017-11-09,37.52
KM-16225,CA-2018-148012,2018-09-12,2.624
LC-17140,CA-2015-102869,2015-09-09,15.552
LC-17140,CA-2015-102869,2015-09-09,64.704
LC-17140,CA-2015-102869,2015-09-09,17.472
LC-17140,CA-2015-102869,2015-09-09,135.516
CK-12595,CA-2017-119683,2017-12-03,29.34
AB-10255,CA-2016-110093,2016-03-12,16.448
AB-10255,CA-2016-110093,2016-03-12,36.784
JC-15340,CA-2017-154536,2017-05-09,9.555
RA-19285,CA-2018-141929,2018-04-09,487.984
RA-19285,CA-2018-141929,2018-04-09,5.56
RA-19285,CA-2018-141929,2018-04-09,217.85
JH-15985,CA-2015-169726,2015-09-08,2060.744
DB-12970,CA-2018-132178,2018-03-05,69.52
DB-12970,CA-2018-132178,2018-03-05,763.44
PP-18955,CA-2017-145177,2017-10-11,9.216
PP-18955,CA-2017-145177,2017-10-11,41.958
PP-18955,CA-2017-145177,2017-10-11,89.568
PP-18955,CA-2017-145177,2017-10-11,22.248
PP-18955,CA-2017-145177,2017-10-11,334.88
PP-18955,CA-2017-145177,2017-10-11,148.288
PP-18955,CA-2017-145177,2017-10-11,4.624
PP-18955,CA-2017-145177,2017-10-11,178.92
PP-18955,CA-2017-145177,2017-10-11,69.888
DB-13210,CA-2018-109960,2018-09-12,104.88
DB-13210,CA-2018-109960,2018-09-12,34.7
DB-13210,CA-2018-109960,2018-09-12,33.72
DB-13210,CA-2018-109960,2018-09-12,14.94
DB-13555,CA-2018-158036,2018-08-09,9.096
EB-13750,CA-2016-128083,2016-12-03,8.688
EB-13750,CA-2016-128083,2016-12-03,30.88
EB-13750,CA-2016-128083,2016-12-03,6.408
FM-14290,US-2018-129777,2018-03-07,258.9
FM-14290,US-2018-129777,2018-03-07,24.56
TB-21250,CA-2015-129364,2015-08-12,27.888
TB-21250,CA-2015-129364,2015-08-12,6.456
TB-21250,CA-2015-129364,2015-08-12,52.68
TB-21250,CA-2015-129364,2015-08-12,13.88
TB-21250,CA-2015-129364,2015-08-12,103.92
TB-21250,CA-2015-129364,2015-08-12,11.52
TB-21250,CA-2015-129364,2015-08-12,10.368
TB-21250,CA-2015-129364,2015-08-12,39.072
EH-14125,CA-2017-104969,2017-08-04,8.872
EH-14125,CA-2017-104969,2017-08-04,121.104
ML-17410,CA-2018-154109,2018-06-11,127.372
ML-17410,CA-2018-154109,2018-06-11,47.952
MH-17620,CA-2016-156440,2016-05-12,44.46
BT-11680,CA-2016-132626,2016-09-07,15.8
BT-11680,CA-2016-132626,2016-09-07,464.97
BT-11680,CA-2016-132626,2016-09-07,181.96
BT-11680,CA-2016-132626,2016-09-07,12.39
BT-11680,CA-2016-132626,2016-09-07,84.09
BT-11680,CA-2016-132626,2016-09-07,79.36
BT-11680,CA-2016-132626,2016-09-07,153.36
BT-11680,CA-2016-132626,2016-09-07,43.68
BT-11680,CA-2016-132626,2016-09-07,98.21
DO-13435,CA-2018-140760,2018-02-06,25.344
DO-13435,CA-2018-140760,2018-02-06,43.92
MF-17665,CA-2017-126543,2017-09-01,15.168
JK-15625,CA-2015-135608,2015-08-12,45.68
JK-15625,CA-2015-135608,2015-08-12,603.92
SA-20830,CA-2018-127264,2018-03-04,7.056
JL-15235,CA-2017-165169,2017-05-06,360.38
JL-15235,CA-2017-165169,2017-05-06,11.16
JL-15235,CA-2017-165169,2017-05-06,14.94
RM-19750,CA-2018-168193,2018-06-03,26.38
RM-19750,CA-2018-168193,2018-06-03,71.97
LH-17155,CA-2017-133340,2017-09-12,10.9
LH-17155,CA-2017-133340,2017-09-12,59.98
LH-17155,CA-2017-133340,2017-09-12,61.929
JG-15310,CA-2017-116799,2017-03-03,42.784
JG-15310,CA-2017-116799,2017-03-03,563.43
CK-12205,CA-2018-104577,2018-12-05,87.6
JJ-15760,CA-2016-103205,2016-08-12,119.96
FM-14215,US-2017-101196,2017-12-05,82.368
RF-19735,CA-2015-115357,2015-06-08,62.91
JK-15370,US-2015-102715,2015-11-04,6.912
JK-15370,US-2015-102715,2015-11-04,383.976
JK-15370,US-2015-102715,2015-11-04,10.368
JK-15370,US-2015-102715,2015-11-04,335.944
JB-16045,CA-2016-107937,2016-03-05,665.88
MC-17575,CA-2016-135314,2016-09-07,269.982
IL-15100,CA-2017-169971,2017-04-09,3.912
IL-15100,CA-2017-169971,2017-04-09,62.376
DP-13390,CA-2015-107139,2015-05-07,180.96
KL-16555,CA-2018-147760,2018-04-11,523.764
KL-16555,CA-2018-147760,2018-04-11,1359.96
AH-10690,CA-2016-113628,2016-12-11,11.76
AH-10690,CA-2016-113628,2016-12-11,5.238
AH-10690,CA-2016-113628,2016-12-11,4.662
AH-10690,CA-2016-113628,2016-12-11,523.92
AH-10690,CA-2016-113628,2016-12-11,100.792
AH-10690,CA-2016-113628,2016-12-11,146.136
PK-19075,CA-2018-147753,2018-05-03,25.06
NG-18430,CA-2016-103961,2016-05-11,19.824
ZD-21925,CA-2017-152471,2017-08-07,823.96
ZD-21925,CA-2017-152471,2017-08-07,15.984
HG-14845,CA-2018-141873,2018-09-10,12.816
HG-14845,CA-2018-141873,2018-09-10,314.352
HG-14845,CA-2018-141873,2018-09-10,18.98
HG-14845,CA-2018-141873,2018-09-10,18.24
JG-15805,CA-2015-132801,2015-07-10,107.44
RW-19540,CA-2018-141733,2018-07-05,1458.65
RW-19540,CA-2018-141733,2018-07-05,26.64
RW-19540,CA-2018-141733,2018-07-05,476.8
RW-19540,CA-2018-141733,2018-07-05,87.444
JM-15655,CA-2015-100363,2015-08-04,2.368
JM-15655,CA-2015-100363,2015-08-04,19.008
KE-16420,US-2015-109162,2015-08-06,170.352
MS-17980,CA-2016-142377,2016-04-12,85.96
GH-14410,US-2018-131849,2018-06-06,4.95
GH-14410,US-2018-131849,2018-06-06,26.4
NC-18415,CA-2015-135755,2015-03-05,40.176
NC-18415,CA-2015-135755,2015-03-05,10.896
DM-13015,CA-2017-136231,2017-05-09,23.472
DM-13015,CA-2017-136231,2017-05-09,86.058
DM-13015,CA-2017-136231,2017-05-09,108.784
DM-13015,CA-2017-136231,2017-05-09,10.272
JG-15805,CA-2015-151001,2015-05-04,49.632
JG-15805,CA-2015-151001,2015-05-04,52.096
DW-13195,CA-2015-152849,2015-05-07,4.368
CC-12670,CA-2017-167759,2017-03-03,134.85
SV-20785,CA-2015-100895,2015-02-06,8.56
SV-20785,CA-2015-100895,2015-02-06,239.97
SV-20785,CA-2015-100895,2015-02-06,356.94
MS-17770,US-2017-144547,2017-10-11,279.944
SJ-20125,CA-2018-110212,2018-01-05,48.9
DS-13180,CA-2018-134285,2018-07-12,3.552
DS-13180,CA-2018-134285,2018-07-12,15.552
SH-20395,CA-2018-157980,2018-07-12,127.984
SF-20965,CA-2016-121097,2016-03-01,10.368
CS-12400,US-2016-119312,2016-02-10,270.34
VT-21700,CA-2016-167010,2016-05-04,98.112
VT-21700,CA-2016-167010,2016-05-04,563.808
VT-21700,CA-2016-167010,2016-05-04,10.428
VT-21700,CA-2016-167010,2016-05-04,547.136
VT-21700,CA-2016-167010,2016-05-04,14.85
VT-21700,CA-2016-167010,2016-05-04,41.988
VT-21700,CA-2016-167010,2016-05-04,7.584
VT-21700,CA-2016-167010,2016-05-04,352.45
AB-10105,CA-2018-126788,2018-05-06,470.376
KD-16495,US-2016-148817,2016-01-12,61.68
KD-16495,US-2016-148817,2016-01-12,63.96
AW-10840,CA-2018-123001,2018-02-09,9.4
AW-10840,CA-2018-123001,2018-02-09,74.0
AW-10840,CA-2018-123001,2018-02-09,201.584
MH-17455,US-2017-143448,2017-10-12,1424.9
ON-18715,US-2017-151862,2017-01-03,159.984
MS-17710,CA-2015-133228,2015-04-04,5.47
MS-17710,CA-2015-133228,2015-04-04,79.36
DM-13345,CA-2015-164910,2015-12-11,7.872
DW-13540,CA-2017-149902,2017-01-04,88.04
KE-16420,US-2016-163685,2016-01-06,5.728
KE-16420,US-2016-163685,2016-01-06,42.24
FG-14260,CA-2018-101308,2018-02-10,8.94
FG-14260,CA-2018-101308,2018-02-10,84.784
CC-12370,CA-2017-135265,2017-07-07,287.968
